college_code,college_name,major_group_code,subject_requirement,min_score,source_image,status,batch_file,min_score_num,estimated_cumulative_rank_from_score_distribution,rank_source,rank_status
1002,福建技术师范学院,999,不限选考科目,498,p01.jpg,ocr_vision_v1,p01.jpg,498,15098,qianwen_2025_history,exact_match
1004,福建江夏学院,999,不限选考科目,512,p01.jpg,ocr_vision_v1,p01.jpg,512,12576,qianwen_2025_history,exact_match
1005,福建江夏学院（国际课程项目）,999,不限选考科目,476,p01.jpg,ocr_vision_v1,p01.jpg,476,19668,qianwen_2025_history,exact_match
1006,福建江夏学院（闽台合作）,999,不限选考科目,508,p01.jpg,ocr_vision_v1,p01.jpg,508,13247,qianwen_2025_history,exact_match
1008,福建警察学院,999,不限选考科目,532,p01.jpg,ocr_vision_v1,p01.jpg,532,9285,qianwen_2025_history,exact_match
1030,福建理工大学,999,不限选考科目,515,p01.jpg,ocr_vision_v1,p01.jpg,515,12078,qianwen_2025_history,exact_match
1033,福建农林大学,600,选考生物学,538,p01.jpg,ocr_vision_v1,p01.jpg,538,8378,qianwen_2025_history,exact_match
1033,福建农林大学,999,不限选考科目,543,p01.jpg,ocr_vision_v1,p01.jpg,543,7662,qianwen_2025_history,exact_match
1051,福建农林大学（闽台合作）,999,不限选考科目,532,p01.jpg,ocr_vision_v1,p01.jpg,532,9285,qianwen_2025_history,exact_match
1052,福建农林大学（中外合作）,999,不限选考科目,497,p01.jpg,ocr_vision_v1,p01.jpg,497,15286,qianwen_2025_history,exact_match
1053,福建农林大学金山学院,999,不限选考科目,470,p01.jpg,ocr_vision_v1,p01.jpg,470,20965,qianwen_2025_history,exact_match
1054,福建农林大学金山学院（闽台合作）,999,不限选考科目,467,p01.jpg,ocr_vision_v1,p01.jpg,467,21665,qianwen_2025_history,exact_match
1055,福建农林大学金山学院（中外合作）,999,不限选考科目,459,p01.jpg,ocr_vision_v1,p01.jpg,459,23453,qianwen_2025_history,exact_match
1056,福建商学院,999,不限选考科目,491,p01.jpg,ocr_vision_v1,p01.jpg,491,16465,qianwen_2025_history,exact_match
1058,福建商学院（闽台合作）,999,不限选考科目,475,p01.jpg,ocr_vision_v1,p01.jpg,475,19889,qianwen_2025_history,exact_match
1059,福建师范大学,900,选考地理,578,p01.jpg,ocr_vision_v1,p01.jpg,578,3597,qianwen_2025_history,exact_match
1059,福建师范大学,999,不限选考科目,568,p01.jpg,ocr_vision_v1,p01.jpg,568,4577,qianwen_2025_history,exact_match
1070,福建师范大学（闽台合作）,999,不限选考科目,534,p01.jpg,ocr_vision_v1,p01.jpg,534,8965,qianwen_2025_history,exact_match
1075,福建师范大学协和学院,999,不限选考科目,473,p01.jpg,ocr_vision_v1,p01.jpg,473,20340,qianwen_2025_history,exact_match
1076,福建师范大学协和学院（国际课程项目）,999,不限选考科目,463,p01.jpg,ocr_vision_v1,p01.jpg,463,22579,qianwen_2025_history,exact_match
1078,福建医科大学,999,不限选考科目,540,p01.jpg,ocr_vision_v1,p01.jpg,540,8090,qianwen_2025_history,exact_match
1085,福建中医药大学,600,选考生物学,564,p01.jpg,ocr_vision_v1,p01.jpg,564,5010,qianwen_2025_history,exact_match
1085,福建中医药大学,999,不限选考科目,522,p01.jpg,ocr_vision_v1,p01.jpg,522,10821,qianwen_2025_history,exact_match
1091,福建中医药大学（闽台合作）,999,不限选考科目,504,p01.jpg,ocr_vision_v1,p01.jpg,504,14035,qianwen_2025_history,exact_match
1093,福州大学,900,选考地理,593,p01.jpg,ocr_vision_v1,p01.jpg,593,2250,qianwen_2025_history,exact_match
1093,福州大学,999,不限选考科目,592,p01.jpg,ocr_vision_v1,p01.jpg,592,2338,qianwen_2025_history,exact_match
1098,福州大学（闽台合作）,999,不限选考科目,567,p01.jpg,ocr_vision_v1,p01.jpg,567,4695,qianwen_2025_history,exact_match
1100,福州大学至诚学院,999,不限选考科目,477,p01.jpg,ocr_vision_v1,p01.jpg,477,19441,qianwen_2025_history,exact_match
1101,福州工商学院,999,不限选考科目,450,p02.jpg,ocr_vision_v1,p02.jpg,450,25562,qianwen_2025_history,exact_match
1102,福州理工学院,999,不限选考科目,450,p02.jpg,ocr_vision_v1,p02.jpg,450,25562,qianwen_2025_history,exact_match
1103,福州外语外贸学院,999,不限选考科目,455,p02.jpg,ocr_vision_v1,p02.jpg,455,24376,qianwen_2025_history,exact_match
1105,华侨大学,700,选考思想政治,561,p02.jpg,ocr_vision_v1,p02.jpg,561,5349,qianwen_2025_history,exact_match
1105,华侨大学,999,不限选考科目,546,p02.jpg,ocr_vision_v1,p02.jpg,546,7235,qianwen_2025_history,exact_match
1107,华侨大学（面向泉州）,700,选考思想政治,562,p02.jpg,ocr_vision_v1,p02.jpg,562,5243,qianwen_2025_history,exact_match
1107,华侨大学（面向泉州）,999,不限选考科目,545,p02.jpg,ocr_vision_v1,p02.jpg,545,7374,qianwen_2025_history,exact_match
1108,华侨大学（面向泉州，中外联培项目）,999,不限选考科目,481,p02.jpg,ocr_vision_v1,p02.jpg,481,18606,qianwen_2025_history,exact_match
1109,华侨大学（面向厦门）,700,选考思想政治,561,p02.jpg,ocr_vision_v1,p02.jpg,561,5349,qianwen_2025_history,exact_match
1109,华侨大学（面向厦门）,999,不限选考科目,542,p02.jpg,ocr_vision_v1,p02.jpg,542,7829,qianwen_2025_history,exact_match
1110,华侨大学（面向厦门，中外联培项目）,999,不限选考科目,495,p02.jpg,ocr_vision_v1,p02.jpg,495,15677,qianwen_2025_history,exact_match
1111,集美大学,999,不限选考科目,544,p02.jpg,ocr_vision_v1,p02.jpg,544,7522,qianwen_2025_history,exact_match
1113,集美大学（面向厦门）,999,不限选考科目,544,p02.jpg,ocr_vision_v1,p02.jpg,544,7522,qianwen_2025_history,exact_match
1114,集美大学诚毅学院,999,不限选考科目,482,p02.jpg,ocr_vision_v1,p02.jpg,482,18365,qianwen_2025_history,exact_match
1116,集美大学(面向厦门),002,,435,,ocr_extracted,,,286,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),004,,400,,ocr_extracted,,,238,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),006,,426,,ocr_extracted,,,273,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),008,,421,,ocr_extracted,,,275,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),010,,424,,ocr_extracted,,,310,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),011,,431,,ocr_extracted,,,249,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),012,,435,,ocr_extracted,,,286,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),013,,401,,ocr_extracted,,,242,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),014,,433,,ocr_extracted,,,303,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),016,,440,,ocr_extracted,,,283,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),019,,445,,ocr_extracted,,,315,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),020,,419,,ocr_extracted,,,286,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),021,,428,,ocr_extracted,,,286,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),022,,415,,ocr_extracted,,,279,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),023,,420,,ocr_extracted,,,283,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),024,,408,,ocr_extracted,,,268,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),025,,403,,ocr_extracted,,,267,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),026,,424,,ocr_extracted,,,310,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),027,,429,,ocr_extracted,,,267,ocr_2025_vocational,extracted
1116,集美大学(面向厦门),028,,422,,ocr_extracted,,,272,ocr_2025_vocational,extracted
1119,龙岩学院,999,不限选考科目,497,p02.jpg,ocr_vision_v1,p02.jpg,497,15286,qianwen_2025_history,exact_match
1120,龙岩学院（面向龙岩）,999,不限选考科目,486,p02.jpg,ocr_vision_v1,p02.jpg,486,17496,qianwen_2025_history,exact_match
1121,闽江学院,900,选考地理,521,p02.jpg,ocr_vision_v1,p02.jpg,521,11007,qianwen_2025_history,exact_match
1121,闽江学院,999,不限选考科目,527,p02.jpg,ocr_vision_v1,p02.jpg,527,10018,qianwen_2025_history,exact_match
1122,闽江学院（面向福州）,999,不限选考科目,512,p02.jpg,ocr_vision_v1,p02.jpg,512,12576,qianwen_2025_history,exact_match
1123,闽江学院（闽台合作）,999,不限选考科目,504,p02.jpg,ocr_vision_v1,p02.jpg,504,14035,qianwen_2025_history,exact_match
1124,闽江学院（新华都商学院）,999,不限选考科目,533,p02.jpg,ocr_vision_v1,p02.jpg,533,9118,qianwen_2025_history,exact_match
1126,闽南科技学院,999,不限选考科目,453,p02.jpg,ocr_vision_v1,p02.jpg,453,24878,qianwen_2025_history,exact_match
1127,闽南理工学院,999,不限选考科目,452,p02.jpg,ocr_vision_v1,p02.jpg,452,25117,qianwen_2025_history,exact_match
1128,闽南师范大学,600,选考生物学,494,p02.jpg,ocr_vision_v1,p02.jpg,494,15873,qianwen_2025_history,exact_match
1128,闽南师范大学,700,选考思想政治,541,p02.jpg,ocr_vision_v1,p02.jpg,541,7972,qianwen_2025_history,exact_match
1128,闽南师范大学,999,不限选考科目,521,p02.jpg,ocr_vision_v1,p02.jpg,521,11007,qianwen_2025_history,exact_match
1129,闽南师范大学（闽台合作）,999,不限选考科目,500,p02.jpg,ocr_vision_v1,p02.jpg,500,14732,qianwen_2025_history,exact_match
1130,闽南师范大学（中高计划1）,999,不限选考科目,461,p02.jpg,ocr_vision_v1,p02.jpg,461,23022,qianwen_2025_history,exact_match
1131,闽师范大学（中高计划2）,999,不限选考科目,466,p03.jpg,ocr_vision_v1,p03.jpg,466,21897,qianwen_2025_history,exact_match
1134,宁德师范学院,600,选考生物学,493,p03.jpg,ocr_vision_v1,p03.jpg,493,16064,qianwen_2025_history,exact_match
1134,宁德师范学院,999,不限选考科目,492,p03.jpg,ocr_vision_v1,p03.jpg,492,16258,qianwen_2025_history,exact_match
1135,宁德师范学院（面向宁德）,600,选考生物学,478,p03.jpg,ocr_vision_v1,p03.jpg,478,19228,qianwen_2025_history,exact_match
1135,宁德师范学院（面向宁德）,999,不限选考科目,475,p03.jpg,ocr_vision_v1,p03.jpg,475,19889,qianwen_2025_history,exact_match
1136,宁德师范学院（闽台合作）,999,不限选考科目,471,p03.jpg,ocr_vision_v1,p03.jpg,471,20756,qianwen_2025_history,exact_match
1137,莆田学院,999,不限选考科目,508,p03.jpg,ocr_vision_v1,p03.jpg,508,13247,qianwen_2025_history,exact_match
1143,莆田学院（面向莆田）,999,不限选考科目,504,p03.jpg,ocr_vision_v1,p03.jpg,504,14035,qianwen_2025_history,exact_match
1146,莆田学院（中外合作）,999,不限选考科目,479,p03.jpg,ocr_vision_v1,p03.jpg,479,19014,qianwen_2025_history,exact_match
1147,泉州师范学院,900,选考地理,512,p03.jpg,ocr_vision_v1,p03.jpg,512,12576,qianwen_2025_history,exact_match
1147,泉州师范学院,999,不限选考科目,510,p03.jpg,ocr_vision_v1,p03.jpg,510,12894,qianwen_2025_history,exact_match
1149,泉州师范学院（面向泉州）,900,选考地理,519,p03.jpg,ocr_vision_v1,p03.jpg,519,11356,qianwen_2025_history,exact_match
1149,泉州师范学院（面向泉州）,999,不限选考科目,516,p03.jpg,ocr_vision_v1,p03.jpg,516,11895,qianwen_2025_history,exact_match
1150,泉州师范学院（闽台合作）,999,不限选考科目,483,p03.jpg,ocr_vision_v1,p03.jpg,483,18114,qianwen_2025_history,exact_match
1152,泉州信息工程学院,999,不限选考科目,464,p03.jpg,ocr_vision_v1,p03.jpg,464,22376,qianwen_2025_history,exact_match
1154,泉州职业技术大学,999,不限选考科目,450,p03.jpg,ocr_vision_v1,p03.jpg,450,25562,qianwen_2025_history,exact_match
1155,三明学院,999,不限选考科目,505,p03.jpg,ocr_vision_v1,p03.jpg,505,13835,qianwen_2025_history,exact_match
1159,三明学院（国际课程项目）,999,不限选考科目,477,p03.jpg,ocr_vision_v1,p03.jpg,477,19441,qianwen_2025_history,exact_match
1160,三明学院（面向三明）,999,不限选考科目,494,p03.jpg,ocr_vision_v1,p03.jpg,494,15873,qianwen_2025_history,exact_match
1161,三明学院（闽台合作）,999,不限选考科目,499,p03.jpg,ocr_vision_v1,p03.jpg,499,14911,qianwen_2025_history,exact_match
1162,武夷学院,999,不限选考科目,491,p03.jpg,ocr_vision_v1,p03.jpg,491,16465,qianwen_2025_history,exact_match
1166,武夷学院（面向南平）,999,不限选考科目,487,p03.jpg,ocr_vision_v1,p03.jpg,487,17282,qianwen_2025_history,exact_match
1167,武夷学院（闽台合作）,999,不限选考科目,470,p03.jpg,ocr_vision_v1,p03.jpg,470,20965,qianwen_2025_history,exact_match
1168,厦门大学,700,选考思想政治,615,p03.jpg,ocr_vision_v1,p03.jpg,615,935,qianwen_2025_history,exact_match
1168,厦门大学,999,不限选考科目,617,p03.jpg,ocr_vision_v1,p03.jpg,617,851,qianwen_2025_history,exact_match
1169,厦门大学（马来西亚分校）,999,不限选考科目,588,p03.jpg,ocr_vision_v1,p03.jpg,588,2672,qianwen_2025_history,exact_match
1170,厦门大学（面向厦门）,999,不限选考科目,611,p03.jpg,ocr_vision_v1,p03.jpg,611,1134,qianwen_2025_history,exact_match
1171,厦门大学（面向漳州）,999,不限选考科目,608,p03.jpg,ocr_vision_v1,p03.jpg,608,1276,qianwen_2025_history,exact_match
1174,厦门大学嘉庚学院,999,不限选考科目,483,p04.jpg,ocr_vision_v1,p04.jpg,483,18114,qianwen_2025_history,exact_match
1175,厦门工学院,999,不限选考科目,450,p04.jpg,ocr_vision_v1,p04.jpg,450,25562,qianwen_2025_history,exact_match
1176,厦门华厦学院,999,不限选考科目,450,p04.jpg,ocr_vision_v1,p04.jpg,450,25562,qianwen_2025_history,exact_match
1177,厦门理工学院,999,不限选考科目,518,p04.jpg,ocr_vision_v1,p04.jpg,518,11536,qianwen_2025_history,exact_match
1178,厦门理工学院（国际课程项目）,999,不限选考科目,497,p04.jpg,ocr_vision_v1,p04.jpg,497,15286,qianwen_2025_history,exact_match
1179,厦门理工学院（面向厦门）,999,不限选考科目,516,p04.jpg,ocr_vision_v1,p04.jpg,516,11895,qianwen_2025_history,exact_match
1180,厦门理工学院（面向厦门，影视摄影与制作）,999,不限选考科目,506,p04.jpg,ocr_vision_v1,p04.jpg,506,13640,qianwen_2025_history,exact_match
1181,厦门理工学院（闽台合作）,999,不限选考科目,504,p04.jpg,ocr_vision_v1,p04.jpg,504,14035,qianwen_2025_history,exact_match
1182,厦门理工学院（闽台合作，面向厦门）,999,不限选考科目,504,p04.jpg,ocr_vision_v1,p04.jpg,504,14035,qianwen_2025_history,exact_match
1183,厦门理工学院（影视摄影与制作）,999,不限选考科目,499,p04.jpg,ocr_vision_v1,p04.jpg,499,14911,qianwen_2025_history,exact_match
1184,厦门医学院,600,选考生物学,513,p04.jpg,ocr_vision_v1,p04.jpg,513,12412,qianwen_2025_history,exact_match
1189,仰恩大学,999,不限选考科目,462,p04.jpg,ocr_vision_v1,p04.jpg,462,22810,qianwen_2025_history,exact_match
1190,阳光学院,999,不限选考科目,450,p04.jpg,ocr_vision_v1,p04.jpg,450,25562,qianwen_2025_history,exact_match
2192,安徽财经大学,999,不限选考科目,530,p04.jpg,ocr_vision_v1,p04.jpg,530,9584,qianwen_2025_history,exact_match
2193,安徽大学,700,选考思想政治,589,p04.jpg,ocr_vision_v1,p04.jpg,589,2592,qianwen_2025_history,exact_match
2193,安徽大学,999,不限选考科目,585,p04.jpg,ocr_vision_v1,p04.jpg,585,2932,qianwen_2025_history,exact_match
2197,安徽工业大学,999,不限选考科目,535,p04.jpg,ocr_vision_v1,p04.jpg,535,8809,qianwen_2025_history,exact_match
2198,安徽建筑大学,999,不限选考科目,522,p04.jpg,ocr_vision_v1,p04.jpg,522,10821,qianwen_2025_history,exact_match
2202,安徽农业大学,999,不限选考科目,538,p04.jpg,ocr_vision_v1,p04.jpg,538,8378,qianwen_2025_history,exact_match
2203,安徽师范大学,900,选考地理,561,p04.jpg,ocr_vision_v1,p04.jpg,561,5349,qianwen_2025_history,exact_match
2203,安徽师范大学,999,不限选考科目,522,p04.jpg,ocr_vision_v1,p04.jpg,522,10821,qianwen_2025_history,exact_match
2204,安徽外国语学院,999,不限选考科目,455,p04.jpg,ocr_vision_v1,p04.jpg,455,24376,qianwen_2025_history,exact_match
2206,安徽信息工程学院,999,不限选考科目,451,p04.jpg,ocr_vision_v1,p04.jpg,451,25344,qianwen_2025_history,exact_match
2210,安徽中医药大学,999,不限选考科目,577,p04.jpg,ocr_vision_v1,p04.jpg,577,3694,qianwen_2025_history,exact_match
2211,安康学院,999,不限选考科目,483,p04.jpg,ocr_vision_v1,p04.jpg,483,18114,qianwen_2025_history,exact_match
2212,安庆师范大学,999,不限选考科目,506,p04.jpg,ocr_vision_v1,p04.jpg,506,13640,qianwen_2025_history,exact_match
2214,鞍山师范学院,700,选考思想政治,495,p04.jpg,ocr_vision_v1,p04.jpg,495,15677,qianwen_2025_history,exact_match
2214,鞍山师范学院,999,不限选考科目,503,p04.jpg,ocr_vision_v1,p04.jpg,503,14221,qianwen_2025_history,exact_match
2215,安顺学院,700,选考思想政治,483,p05.jpg,ocr_vision_v1,p05.jpg,483,18114,qianwen_2025_history,exact_match
2215,安顺学院,999,不限选考科目,466,p05.jpg,ocr_vision_v1,p05.jpg,466,21897,qianwen_2025_history,exact_match
2216,安阳工学院,999,不限选考科目,484,p05.jpg,ocr_vision_v1,p05.jpg,484,17924,qianwen_2025_history,exact_match
2218,安阳师范学院,700,选考思想政治,513,p05.jpg,ocr_vision_v1,p05.jpg,513,12412,qianwen_2025_history,exact_match
2218,安阳师范学院,900,选考地理,507,p05.jpg,ocr_vision_v1,p05.jpg,507,13459,qianwen_2025_history,exact_match
2218,安阳师范学院,999,不限选考科目,495,p05.jpg,ocr_vision_v1,p05.jpg,495,15677,qianwen_2025_history,exact_match
2219,白城师范学院,999,不限选考科目,480,p05.jpg,ocr_vision_v1,p05.jpg,480,18810,qianwen_2025_history,exact_match
2220,白城师范学院（中外合作）,999,不限选考科目,451,p05.jpg,ocr_vision_v1,p05.jpg,451,25344,qianwen_2025_history,exact_match
2221,百色学院,900,选考地理,482,p05.jpg,ocr_vision_v1,p05.jpg,482,18365,qianwen_2025_history,exact_match
2221,百色学院,999,不限选考科目,483,p05.jpg,ocr_vision_v1,p05.jpg,483,18114,qianwen_2025_history,exact_match
2222,蚌埠工商学院,999,不限选考科目,467,p05.jpg,ocr_vision_v1,p05.jpg,467,21665,qianwen_2025_history,exact_match
2226,保定学院,700,选考思想政治,504,p05.jpg,ocr_vision_v1,p05.jpg,504,14035,qianwen_2025_history,exact_match
2226,保定学院,900,选考地理,504,p05.jpg,ocr_vision_v1,p05.jpg,504,14035,qianwen_2025_history,exact_match
2226,保定学院,999,不限选考科目,489,p05.jpg,ocr_vision_v1,p05.jpg,489,16866,qianwen_2025_history,exact_match
2227,宝鸡文理学院,999,不限选考科目,482,p05.jpg,ocr_vision_v1,p05.jpg,482,18365,qianwen_2025_history,exact_match
2228,北部湾大学,999,不限选考科目,487,p05.jpg,ocr_vision_v1,p05.jpg,487,17282,qianwen_2025_history,exact_match
2230,北方工业大学,999,不限选考科目,552,p05.jpg,ocr_vision_v1,p05.jpg,552,6461,qianwen_2025_history,exact_match
2232,北方民族大学,700,选考思想政治,525,p05.jpg,ocr_vision_v1,p05.jpg,525,10316,qianwen_2025_history,exact_match
2232,北方民族大学,999,不限选考科目,498,p05.jpg,ocr_vision_v1,p05.jpg,498,15098,qianwen_2025_history,exact_match
2234,北海艺术设计学院,999,不限选考科目,450,p05.jpg,ocr_vision_v1,p05.jpg,450,25562,qianwen_2025_history,exact_match
2235,北华大学,999,不限选考科目,476,p05.jpg,ocr_vision_v1,p05.jpg,476,19668,qianwen_2025_history,exact_match
2238,北华航天工业学院,999,不限选考科目,488,p05.jpg,ocr_vision_v1,p05.jpg,488,17086,qianwen_2025_history,exact_match
2239,北京城市学院,999,不限选考科目,477,p05.jpg,ocr_vision_v1,p05.jpg,477,19441,qianwen_2025_history,exact_match
2240,北京大学,999,不限选考科目,665,p05.jpg,ocr_vision_v1,p05.jpg,665,27,qianwen_2025_history,exact_match
2241,北京大学医学部,999,不限选考科目,660,p05.jpg,ocr_vision_v1,p05.jpg,660,38,qianwen_2025_history,exact_match
2242,北京第二外国语学院,999,不限选考科目,560,p05.jpg,ocr_vision_v1,p05.jpg,560,5475,qianwen_2025_history,exact_match
2243,北京电影学院,999,不限选考科目,578,p05.jpg,ocr_vision_v1,p05.jpg,578,3597,qianwen_2025_history,exact_match
2244,北京电影学院（广播电视编导）,999,不限选考科目,595,p05.jpg,ocr_vision_v1,p05.jpg,595,2087,qianwen_2025_history,exact_match
2249,北京工商大学,999,不限选考科目,585,p06.jpg,ocr_vision_v1,p06.jpg,585,2932,qianwen_2025_history,exact_match
2252,北京工业大学耿丹学院,999,不限选考科目,461,p06.jpg,ocr_vision_v1,p06.jpg,461,23022,qianwen_2025_history,exact_match
2253,北京航空航天大学,999,不限选考科目,624,p06.jpg,ocr_vision_v1,p06.jpg,624,598,qianwen_2025_history,exact_match
2255,北京化工大学,999,不限选考科目,590,p06.jpg,ocr_vision_v1,p06.jpg,590,2495,qianwen_2025_history,exact_match
2261,北京交通大学,999,不限选考科目,602,p06.jpg,ocr_vision_v1,p06.jpg,602,1631,qianwen_2025_history,exact_match
2267,北京交通大学（威海校区）,999,不限选考科目,572,p06.jpg,ocr_vision_v1,p06.jpg,572,4198,qianwen_2025_history,exact_match
2268,北京科技大学,999,不限选考科目,598,p06.jpg,ocr_vision_v1,p06.jpg,598,1883,qianwen_2025_history,exact_match
2271,北京科技大学天津学院,999,不限选考科目,472,p06.jpg,ocr_vision_v1,p06.jpg,472,20545,qianwen_2025_history,exact_match
2272,北京理工大学,999,不限选考科目,613,p06.jpg,ocr_vision_v1,p06.jpg,613,1041,qianwen_2025_history,exact_match
2275,北京联合大学,999,不限选考科目,537,p06.jpg,ocr_vision_v1,p06.jpg,537,8521,qianwen_2025_history,exact_match
2276,北京林业大学,600,选考生物学,582,p06.jpg,ocr_vision_v1,p06.jpg,582,3204,qianwen_2025_history,exact_match
2276,北京林业大学,900,选考地理,588,p06.jpg,ocr_vision_v1,p06.jpg,588,2672,qianwen_2025_history,exact_match
2277,北京林业大学（历史组1）,999,不限选考科目,583,p06.jpg,ocr_vision_v1,p06.jpg,583,3105,qianwen_2025_history,exact_match
2278,北京林业大学（历史组2）,999,不限选考科目,591,p06.jpg,ocr_vision_v1,p06.jpg,591,2421,qianwen_2025_history,exact_match
2283,北京师范大学,700,选考思想政治,635,p06.jpg,ocr_vision_v1,p06.jpg,635,304,qianwen_2025_history,exact_match
2283,北京师范大学,999,不限选考科目,630,p06.jpg,ocr_vision_v1,p06.jpg,630,416,qianwen_2025_history,exact_match
2285,北京师范大学（珠海校区）,999,不限选考科目,623,p06.jpg,ocr_vision_v1,p06.jpg,623,629,qianwen_2025_history,exact_match
2286,北京石油化工学院,999,不限选考科目,524,p06.jpg,ocr_vision_v1,p06.jpg,524,10480,qianwen_2025_history,exact_match
2287,北京体育大学,700,选考思想政治,588,p06.jpg,ocr_vision_v1,p06.jpg,588,2672,qianwen_2025_history,exact_match
2287,北京体育大学,999,不限选考科目,580,p06.jpg,ocr_vision_v1,p06.jpg,580,3408,qianwen_2025_history,exact_match
2288,北京体育大学（中外合作）,999,不限选考科目,516,p06.jpg,ocr_vision_v1,p06.jpg,516,11895,qianwen_2025_history,exact_match
2289,北京外国语大学,700,选考思想政治,605,p06.jpg,ocr_vision_v1,p06.jpg,605,1435,qianwen_2025_history,exact_match
2289,北京外国语大学,999,不限选考科目,607,p06.jpg,ocr_vision_v1,p06.jpg,607,1317,qianwen_2025_history,exact_match
2290,北京外国语大学（中外合作）,700,选考思想政治,583,p06.jpg,ocr_vision_v1,p06.jpg,583,3105,qianwen_2025_history,exact_match
2293,北京物资学院,999,不限选考科目,533,p06.jpg,ocr_vision_v1,p06.jpg,533,9118,qianwen_2025_history,exact_match
2297,北京印刷学院,999,不限选考科目,551,p06.jpg,ocr_vision_v1,p06.jpg,551,6596,qianwen_2025_history,exact_match
2302,北京语言大学,700,选考思想政治,579,p06.jpg,ocr_vision_v1,p06.jpg,579,3501,qianwen_2025_history,exact_match
2302,北京语言大学,999,不限选考科目,582,p06.jpg,ocr_vision_v1,p06.jpg,582,3204,qianwen_2025_history,exact_match
2303,北京语言大学（中外合作）,999,不限选考科目,510,p07.jpg,ocr_vision_v1,p07.jpg,510,12894,qianwen_2025_history,exact_match
2304,北京中医药大学,999,不限选考科目,591,p07.jpg,ocr_vision_v1,p07.jpg,591,2421,qianwen_2025_history,exact_match
2305,北京中医药大学东方学院,500,选考化学,,p07.jpg,ocr_vision_v1,p07.jpg,,,qianwen_2025_history,no_min_score
2305,北京中医药大学东方学院,600,选考生物学,451,p07.jpg,ocr_vision_v1,p07.jpg,451,25344,qianwen_2025_history,exact_match
2305,北京中医药大学东方学院,999,不限选考科目,491,p07.jpg,ocr_vision_v1,p07.jpg,491,16465,qianwen_2025_history,exact_match
2306,北师香港浸会大学,999,不限选考科目,539,p07.jpg,ocr_vision_v1,p07.jpg,539,8243,qianwen_2025_history,exact_match
2307,滨州医学院,999,不限选考科目,484,p07.jpg,ocr_vision_v1,p07.jpg,484,17924,qianwen_2025_history,exact_match
2308,渤海大学,999,不限选考科目,507,p07.jpg,ocr_vision_v1,p07.jpg,507,13459,qianwen_2025_history,exact_match
2309,渤海大学（日语）,999,不限选考科目,466,p07.jpg,ocr_vision_v1,p07.jpg,466,21897,qianwen_2025_history,exact_match
2311,沧州交通学院,999,不限选考科目,451,p07.jpg,ocr_vision_v1,p07.jpg,451,25344,qianwen_2025_history,exact_match
2312,沧州师范学院,999,不限选考科目,481,p07.jpg,ocr_vision_v1,p07.jpg,481,18606,qianwen_2025_history,exact_match
2313,长安大学,999,不限选考科目,580,p07.jpg,ocr_vision_v1,p07.jpg,580,3408,qianwen_2025_history,exact_match
2316,长春财经学院,999,不限选考科目,450,p07.jpg,ocr_vision_v1,p07.jpg,450,25562,qianwen_2025_history,exact_match
2317,长春大学,999,不限选考科目,484,p07.jpg,ocr_vision_v1,p07.jpg,484,17924,qianwen_2025_history,exact_match
2318,长春大学（中俄）,999,不限选考科目,,p07.jpg,ocr_vision_v1,p07.jpg,,,qianwen_2025_history,no_min_score
2319,长春大学（中外合作1）,999,不限选考科目,461,p07.jpg,ocr_vision_v1,p07.jpg,461,23022,qianwen_2025_history,exact_match
2321,长春大学旅游学院,999,不限选考科目,,p07.jpg,ocr_vision_v1,p07.jpg,,,qianwen_2025_history,no_min_score
2325,长春工业大学,999,不限选考科目,476,p07.jpg,ocr_vision_v1,p07.jpg,476,19668,qianwen_2025_history,exact_match
2327,长春工业大学人文信息学院,999,不限选考科目,,p07.jpg,ocr_vision_v1,p07.jpg,,,qianwen_2025_history,no_min_score
2328,长春光华学院,999,不限选考科目,453,p07.jpg,ocr_vision_v1,p07.jpg,453,24878,qianwen_2025_history,exact_match
2331,长春理工大学,999,不限选考科目,470,p07.jpg,ocr_vision_v1,p07.jpg,470,20965,qianwen_2025_history,exact_match
2335,长春人文学院,999,不限选考科目,458,p07.jpg,ocr_vision_v1,p07.jpg,458,23671,qianwen_2025_history,exact_match
2336,长春师范大学,999,不限选考科目,525,p07.jpg,ocr_vision_v1,p07.jpg,525,10316,qianwen_2025_history,exact_match
2338,常德学院,700,选考思想政治,481,p07.jpg,ocr_vision_v1,p07.jpg,481,18606,qianwen_2025_history,exact_match
